id,Name,TotalVotes,Percentage
95,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
95,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
95,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
95,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
95,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
95,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
95,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
95,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
95,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
95,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
95,NIKOLA SUVAJAC - NS,0,0
95,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
95,ALEN POPOVIĆ - NOVO DOBA,0,0
95,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
95,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
95,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
95,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
95,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
95,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
96,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,84,42.86
96,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,79,40.31
96,SENAD BRATIĆ - POKRET DRŽAVA,12,6.12
96,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,6,3.06
96,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,5,2.55
96,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,3,1.53
96,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,2,1.02
96,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,2,1.02
96,BEGIĆ IVAN - NEZAVISNI KANDIDAT,1,0.51
96,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,1,0.51
96,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,1,0.51
96,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
96,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
96,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
96,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
96,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
96,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
96,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
96,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
96,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
96,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
96,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
96,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
96,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
96,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
96,NIKOLA SUVAJAC - NS,0,0
96,ALEN POPOVIĆ - NOVO DOBA,0,0
96,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
96,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
96,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
96,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
97,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,200,53.62
97,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,157,42.09
97,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,3,0.8
97,NIKOLA SUVAJAC - NS,2,0.54
97,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,2,0.54
97,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,0.27
97,DESPOT DAVOR - NEZAVISNI KANDIDAT,1,0.27
97,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,1,0.27
97,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.27
97,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,0.27
97,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,1,0.27
97,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,1,0.27
97,BEGIĆ IVAN - NEZAVISNI KANDIDAT,1,0.27
97,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,1,0.27
97,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
97,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
97,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
97,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
97,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
97,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
97,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
97,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
97,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
97,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
97,ALEN POPOVIĆ - NOVO DOBA,0,0
97,SENAD BRATIĆ - POKRET DRŽAVA,0,0
97,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
97,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
97,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
97,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
97,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
98,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,231,51.91
98,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,178,40
98,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,7,1.57
98,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,6,1.35
98,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,5,1.12
98,BEGIĆ IVAN - NEZAVISNI KANDIDAT,3,0.67
98,DESPOT DAVOR - NEZAVISNI KANDIDAT,2,0.45
98,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,2,0.45
98,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,2,0.45
98,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",2,0.45
98,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,2,0.45
98,SENAD BRATIĆ - POKRET DRŽAVA,1,0.22
98,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,1,0.22
98,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,1,0.22
98,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.22
98,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,1,0.22
98,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
98,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
98,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
98,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
98,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
98,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
98,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
98,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
98,NIKOLA SUVAJAC - NS,0,0
98,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
98,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
98,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
98,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
98,ALEN POPOVIĆ - NOVO DOBA,0,0
98,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
99,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,316,64.75
99,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,157,32.17
99,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,9,1.84
99,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,3,0.61
99,BEGIĆ IVAN - NEZAVISNI KANDIDAT,2,0.41
99,DESPOT DAVOR - NEZAVISNI KANDIDAT,1,0.2
99,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
99,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
99,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
99,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
99,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
99,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
99,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
99,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
99,SENAD BRATIĆ - POKRET DRŽAVA,0,0
99,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
99,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
99,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
99,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
99,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
99,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
99,NIKOLA SUVAJAC - NS,0,0
99,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,0,0
99,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
99,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
99,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
99,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
99,ALEN POPOVIĆ - NOVO DOBA,0,0
99,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
99,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
99,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
100,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,266,63.94
100,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,136,32.69
100,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,4,0.96
100,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,1,0.24
100,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,1,0.24
100,BEGIĆ IVAN - NEZAVISNI KANDIDAT,1,0.24
100,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,0.24
100,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,1,0.24
100,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,1,0.24
100,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,1,0.24
100,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,1,0.24
100,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,1,0.24
100,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.24
100,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
100,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
100,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
100,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
100,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
100,SENAD BRATIĆ - POKRET DRŽAVA,0,0
100,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
100,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
100,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
100,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
100,ALEN POPOVIĆ - NOVO DOBA,0,0
100,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
100,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
100,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
100,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
100,NIKOLA SUVAJAC - NS,0,0
100,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
100,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
101,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,221,51.88
101,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,173,40.61
101,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,5,1.17
101,SENAD BRATIĆ - POKRET DRŽAVA,4,0.94
101,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,4,0.94
101,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,4,0.94
101,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,3,0.7
101,BEGIĆ IVAN - NEZAVISNI KANDIDAT,2,0.47
101,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,2,0.47
101,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,1,0.23
101,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,1,0.23
101,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,1,0.23
101,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.23
101,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,1,0.23
101,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,1,0.23
101,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,1,0.23
101,ALEN POPOVIĆ - NOVO DOBA,1,0.23
101,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
101,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
101,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
101,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
101,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
101,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
101,NIKOLA SUVAJAC - NS,0,0
101,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
101,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
101,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
101,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
101,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
101,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
101,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
102,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,218,54.36
102,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,163,40.65
102,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,4,1
102,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,3,0.75
102,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,3,0.75
102,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,3,0.75
102,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,2,0.5
102,DESPOT DAVOR - NEZAVISNI KANDIDAT,2,0.5
102,BEGIĆ IVAN - NEZAVISNI KANDIDAT,1,0.25
102,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",1,0.25
102,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,0.25
102,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
102,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
102,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,0,0
102,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
102,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
102,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
102,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
102,SENAD BRATIĆ - POKRET DRŽAVA,0,0
102,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
102,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
102,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
102,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
102,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
102,NIKOLA SUVAJAC - NS,0,0
102,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
102,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
102,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
102,ALEN POPOVIĆ - NOVO DOBA,0,0
102,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
102,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
103,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,70,38.46
103,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,58,31.87
103,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,35,19.23
103,SENAD BRATIĆ - POKRET DRŽAVA,7,3.85
103,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,4,2.2
103,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,4,2.2
103,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,2,1.1
103,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,0.55
103,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.55
103,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
103,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
103,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
103,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
103,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
103,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
103,NIKOLA SUVAJAC - NS,0,0
103,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
103,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
103,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
103,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
103,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
103,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
103,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
103,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
103,ALEN POPOVIĆ - NOVO DOBA,0,0
103,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
103,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
103,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
103,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
103,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
103,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
104,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,34,52.31
104,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,23,35.38
104,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,4,6.15
104,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,1,1.54
104,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,1.54
104,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,1.54
104,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,1,1.54
104,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
104,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
104,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
104,SENAD BRATIĆ - POKRET DRŽAVA,0,0
104,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
104,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
104,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
104,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
104,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
104,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
104,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
104,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
104,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
104,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
104,NIKOLA SUVAJAC - NS,0,0
104,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
104,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
104,ALEN POPOVIĆ - NOVO DOBA,0,0
104,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
104,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
104,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
104,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
104,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
104,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,0,0
105,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,143,79.89
105,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,33,18.44
105,SMILJANIĆ MILJAN - NEZAVISNI KANDIDAT,1,0.56
105,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,1,0.56
105,ILIĆ MIROSLAV - NEZAVISNI KANDIDAT,1,0.56
105,SENAD BRATIĆ - POKRET DRŽAVA,0,0
105,VLADIMIR BIJELIĆ - STRANKA ŽIVOT,0,0
105,ANĐELIĆ MILAN - NEZAVISNI KANDIDAT,0,0
105,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",0,0
105,BEGIĆ IVAN - NEZAVISNI KANDIDAT,0,0
105,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,0,0
105,MILIVOJEVIĆ CVIJETIN - NEZAVISNI KANDIDAT,0,0
105,DAČAJ GAZMEND - NEZAVISNI KANDIDAT,0,0
105,ĐURĐEVIĆ DUŠKO - NEZAVISNI KANDIDAT,0,0
105,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,0,0
105,BUBIĆ JELENKO - NEZAVISNI KANDIDAT,0,0
105,DOBRILOVIĆ ANA - NEZAVISNI KANDIDAT,0,0
105,ALEN POPOVIĆ - NOVO DOBA,0,0
105,MILOŠEVIĆ GORAN - NEZAVISNI KANDIDAT,0,0
105,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,0,0
105,AMIR REKO - EKOLOŠKA PARTIJA REPUBLIKE SRPSKE,0,0
105,DESPOT DAVOR - NEZAVISNI KANDIDAT,0,0
105,NIKOLA SUVAJAC - NS,0,0
105,ZORAN KALINIĆ - NAŠA PRIČA REPUBLIKA SRPSKA,0,0
105,DURAKOVIĆ ĆAMIL - NEZAVISNI KANDIDAT,0,0
105,DRAGIČEVIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
105,SEKULIĆ SLAVKO - NEZAVISNI KANDIDAT,0,0
105,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,0,0
105,DRAGIČEVIĆ DUŠAN - NEZAVISNI KANDIDAT,0,0
105,"LJUBIŠA ALADŽIĆ - SRPSKA NAPREDNA STRANKA RS-FBIH ""ZA PROMJENE""",0,0
105,GAŠEVIĆ IGOR - NEZAVISNI KANDIDAT,0,0
106,MILORAD DODIK - SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,229,60.1
106,JELENA TRIVIĆ - PDP - PARTIJA DEMOKRATSKOG PROGRESA,129,33.86
106,RADISLAV JOVIČIĆ - DNS-DEMOKRATSKI NARODNI SAVEZ,8,2.1
106,NEĐO ĐURIĆ - SPS - SOCIJALISTIČKA PARTIJA SRPSKE - GORAN SELAK,4,1.05
106,DEJAN PEJIĆ - LIBERALNA STRANKA - LS BIH,3,0.79
106,JUSUF ARIFAGIĆ - ZA DRŽAVU BIH,2,0.52
106,IVANOVIĆ DALIBOR - NEZAVISNI KANDIDAT,1,0.26
106,BEGIĆ IVAN - NEZAVISNI KANDIDAT,1,0.26
106,"DAVOR PRANJIĆ - HDZ BIH,HSP BIH,HKDU,HSP AS,HSP HB,HRAST,HDU",1,0.26
